ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
2026-09-11 02:54:02,CNC-01,L,297.5065812114485,309.89392657495836,2379.7041209970753,20.71130983213726,42.73289224815629,3.0431755064334625,9.209706633689642,59.14941955770327,0,2026-09-11 22:52:57
2026-09-11 05:13:00,CNC-03,H,23.708238562966415,38.273732973075425,2300.697804446038,31.73071002674641,189.3330687452977,3.3676914626095957,13.825529240060346,57.045716485442114,0,2026-09-11 22:52:57
2026-09-11 09:23:00,CNC-03,H,296.8194585065846,311.49450412687025,1547.3735681313462,48.185859234221965,86.33714324720121,22.2347771781573,13.990230336533083,57.05398955430085,0,2026-09-11 22:52:57
2026-09-11 19:04:00,CNC-02,M,299.7318511250341,312.85523992876466,2366.037917973884,20.682339458682897,131.29237081997678,3.1114977681726943,9.233023802984755,52.223370473324024,0,2026-09-11 22:52:57
2026-09-11 16:00:00,CNC-01,L,298.680952505421,313.19782408022365,1694.9418373084789,43.45268658551055,97.79045333833314,24.036038221855247,13.630377567807432,49.23648392995614,0,2026-09-11 22:52:57
2026-09-10 23:22:00,CNC-02,M,299.3902597745592,310.81231762375523,2767.2275459740545,12.849412265807178,89.6438930884718,3.408164925596204,6.51159483053359,53.601126783698504,0,2026-09-11 22:52:57
2026-09-11 09:04:00,CNC-02,M,296.9364491722426,311.793746366428,1548.200022296398,49.14989655017188,107.22694007984917,2.3415871487300155,14.402043543309519,57.59426731472088,0,2026-09-11 22:52:57
2026-09-11 09:11:28,CNC-03,H,296.77689130339303,311.289067775338,1532.8278909222884,51.03051515591444,68.02518220584909,2.2370718525713285,14.49978439647148,57.41605465652608,0,2026-09-11 22:52:57
2026-09-11 17:01:00,CNC-03,H,26.562826954787113,39.77461539224174,1940.2885399079425,31.592776172443386,4.098508594252708,2.5314505233286653,11.450386839548283,50.50389173112653,0,2026-09-11 22:52:57
2026-09-11 16:49:00,CNC-02,M,26.369115914564873,41.58912559232465,1867.4798333013946,41.878094665908044,170.93424200311213,2.837017775740605,14.477809267433493,49.83787157674569,0,2026-09-11 22:52:57
2026-09-11 07:11:00,CNC-02,M,296.83329749137545,311.5592307456247,1744.0631422281797,41.43247098864683,171.0024217859224,2.816983464005741,13.392984799048596,55.243249088948744,0,2026-09-11 22:52:57
2026-09-11 08:08:00,CNC-02,M,296.6613328760561,310.8496925355191,1788.0488251994495,40.359920185845326,23.320094784912147,2.3402540077011733,13.506719685531818,55.49553777904187,0,2026-09-11 22:52:57
2026-09-11 06:23:00,CNC-02,M,296.74962211832974,311.33116249988416,1970.7753520709148,37.51817393389823,104.45903905810565,2.7331653895562393,13.81315268152823,57.08584046969321,0,2026-09-11 22:52:57
2026-09-11 02:08:00,CNC-01,L,297.9207317198948,310.82359983558683,2612.5742290270423,17.51639884153469,228.6625086070274,,8.738839162686988,52.93057033564749,0,2026-09-11 22:52:57
2026-09-11 19:06:00,CNC-03,H,299.7480905371943,313.32037601783355,2258.8605943351017,25.079895457157267,169.47555778863548,3.0383380920999157,10.602910640788243,50.2841266753326,0,2026-09-11 22:52:57
2026-09-11 21:35:00,CNC-03,H,299.91971732925674,313.1616297026302,2519.7907577817723,22.948292530058772,96.15065307731658,3.1193844666146924,10.80374344787383,54.9619953373618,0,2026-09-11 22:52:57
2026-09-11 17:43:00,CNC-02,M,299.83301157139357,313.79585868943917,1952.1831754930843,34.77324837767,25.959776300023435,24.8873263795621,12.484882920267276,50.97629412771527,0,2026-09-11 22:52:57
2026-09-11 02:37:00,CNC-01,L,297.40834023076354,309.51703322954637,2334.6422217936397,20.219198217624424,22.45349018845482,2.822912702518884,8.796577969688201,55.68874417277738,0,2026-09-11 22:52:57
2026-09-11 08:26:00,CNC-02,M,296.95717792749,310.8186604512594,1541.2458207058294,43.08719306723887,49.98109894635901,2.220517096083646,12.613146006638742,60.70243367786592,0,2026-09-11 22:52:57
2026-09-11 11:58:00,CNC-03,H,297.20298616679236,311.34985850062577,1405.4473373371734,50.11544963815764,69.80078799824821,2.1270308899105363,13.02235123953249,54.49554548940273,0,2026-09-11 22:52:57
2026-09-11 08:11:00,CNC-03,H,302.1869334515098,311.1521409206291,1573.8971601724636,47.006795291890114,212.36928758529712,2.891163202202918,13.775725132143277,52.8602153314542,0,2026-09-11 22:52:57
2026-09-11 08:59:00,CNC-01,L,295.76943347397065,309.72660424499026,1543.17427614499,46.26676233837031,100.99745713365816,2.265511019241516,13.432196117529024,56.793672830008,0,2026-09-11 22:52:57
2026-09-11 07:17:00,CNC-01,L,295.740708157981,310.39277354499933,1966.8226301660538,36.42790831157823,,3.1212071396251986,13.346753621655633,62.72975367173738,0,2026-09-11 22:52:57
2026-09-11 04:14:00,CNC-02,M,297.38397370607225,311.28355870568765,2289.9216703174966,25.691281791925583,186.7060624371568,3.517720577274978,10.843176685974061,58.71551823017074,0,2026-09-11 22:52:57
2026-09-11 12:35:00,CNC-03,H,297.4496268012182,311.54721024738467,1356.7154510149774,52.06187215165818,128.56687103735467,2.2213053614250873,13.119549713621169,56.50922658204275,0,2026-09-11 22:52:57
2026-09-11 05:48:00,CNC-01,L,28.26880633823322,35.78462697373084,2001.616247664909,31.749854795110732,61.83456297893702,2.6666042304584336,11.632562567528947,46.411920371728804,0,2026-09-11 22:52:57
2026-09-11 18:52:00,CNC-03,H,299.8606964334387,314.940601209788,2121.8801884328154,37.52091978292837,151.92725953929133,2.940138364742682,14.772330904216965,49.08887169532503,0,2026-09-11 22:52:57
2026-09-11 21:26:00,CNC-01,L,299.44647491058856,312.1230269153444,2677.161368677783,18.85615812684412,94.41596045509223,3.2198037734109577,9.330934365359534,52.2361899299183,0,2026-09-11 22:52:57
2026-09-11 02:56:00,CNC-03,H,297.6488841983414,310.7666973819231,2343.7698210736517,25.063281640961684,24.638213437323348,2.8413232417988565,10.901981494166888,57.630692584629735,0,2026-09-11 22:52:57
2026-09-11 10:40:00,CNC-03,H,296.93733230646234,311.8002248293534,1390.9110708252108,52.865221192323254,207.07535206168507,2.6017105133433436,13.809497667850906,56.710421162376825,0,2026-09-11 22:52:57
2026-09-11 11:08:00,CNC-02,M,297.0109331156976,310.9512237559982,1377.8729739324378,47.806999203720565,75.5550026702859,1.9750532981830682,12.251325704893041,63.99296989311506,0,2026-09-11 22:52:57
2026-09-11 04:37:00,CNC-03,H,296.9764732676704,310.47630397968504,2310.0882875399275,25.499136365789163,144.12958605275458,3.038077314507593,11.035196876248648,51.19633392003364,0,2026-09-11 22:52:57
2026-09-11 03:09:00,CNC-02,M,298.2050116669752,311.6555197218609,2471.785614195883,23.950061524184626,110.32076459268121,3.2268968646985217,11.021681362477008,52.42837420076086,0,2026-09-11 22:52:57
2026-09-11 07:59:00,CNC-02,M,296.82328025756004,311.08361674916455,1700.8538543696216,41.943720821682284,10.233309203839069,2.24308190272446,13.277344963884866,63.21054191310889,0,2026-09-11 22:52:57
2026-09-11 00:34:00,CNC-03,H,298.97959341881165,310.80712836009593,2740.0773460163,13.923985141843199,136.44632135732562,3.6056586579941508,7.327644785251808,55.80974277924855,0,2026-09-11 22:52:57
2026-09-11 09:19:00,CNC-01,L,295.8411229721316,309.87073802909117,1358.109127281511,51.4707180824892,131.67050807673544,2.2214311338274313,12.833890033195134,57.43625594727785,0,2026-09-11 22:52:57
2026-09-11 19:10:00,CNC-02,M,300.0685346486276,314.2499675112419,2308.0410966144987,28.67879388439614,138.6759121576293,3.035981368368102,,54.661162656894035,0,2026-09-11 22:52:57
2026-09-11 03:47:00,CNC-01,L,297.3672988964954,310.5982352982423,2507.1376810544007,22.614576903620883,103.2345255588995,3.2021064846309906,10.544938097711428,58.06379202806667,0,2026-09-11 22:52:57
2026-09-11 06:19:00,CNC-01,L,301.28732879804556,309.9500169782215,2097.2380240365987,36.21813519017079,103.17644350507906,2.8568906539050083,14.484925502402076,49.545341631196855,0,2026-09-11 22:52:57
2026-09-11 22:22:00,CNC-01,L,,312.39131939401733,2599.689917622575,21.184838437101515,156.38053618260176,3.555158354530461,10.389887711918247,53.7021719129335,0,2026-09-11 22:52:57
2026-09-11 07:30:00,CNC-02,M,296.7780577600797,312.25481186792285,1839.5109610845384,43.268284893208914,198.25804873243442,3.213889846693508,14.98523449752761,53.414734216697326,0,2026-09-11 22:52:57
2026-09-11 02:06:00,CNC-02,M,298.1137926457376,310.8178457731015,2653.1795123561715,19.327110468454272,39.344582866755566,3.1853927158810866,9.816285135242053,52.977037488600246,0,2026-09-11 22:52:57
2026-09-11 08:59:00,CNC-03,H,296.4741304806203,310.5146987163118,1622.6124844068474,43.950962571149454,49.689089337339745,2.1240902247532296,13.307054231213112,64.36514230405128,0,2026-09-11 22:52:57
2026-09-11 14:02:00,CNC-03,H,298.29610713707416,312.16818647444944,1579.7744466132463,45.926848784123806,10.852470780343936,2.2642458570952764,13.480177900917253,55.9683501706852,0,2026-09-11 22:52:57
2026-09-11 02:37:00,CNC-03,H,297.84113238235994,309.2728851344053,2437.4984749737255,15.967556406505485,3.3834075003913817,3.0920899091638,7.422801168126411,54.65642139166412,0,2026-09-11 22:52:57
2026-09-11 14:52:00,CNC-02,M,298.5910566299957,314.2558624548034,1572.8306885907425,51.79061665077579,206.92477688124546,2.9534725594711673,15.315840680654382,52.44193662487413,0,2026-09-11 22:52:57
2026-09-11 10:38:00,CNC-03,H,296.88017790554994,311.45328434008695,1373.6603536846678,51.59499092060827,203.9049106464052,2.613784748396706,13.368610813937075,55.40186825335915,0,2026-09-11 22:52:57
2026-09-11 10:00:00,CNC-03,H,296.568199488182,311.3039271775217,1605.9784608637153,47.05600939845318,143.84674427949346,2.4631812459820415,14.177885084479314,59.506418758249204,0,2026-09-11 22:52:57
2026-09-11 12:59:00,CNC-02,M,297.52876199872037,311.52824192326653,1342.0363145407287,52.70481566701597,30.168543572343392,2.040117189888918,13.205497656702626,55.99491195407413,0,2026-09-11 22:52:57
2026-09-11 22:31:00,CNC-03,H,299.78206385626027,313.25961153211324,2751.7806178373858,21.050558882919056,157.20940119461142,3.51541569245784,10.591424715606225,51.702019205544474,0,2026-09-11 22:52:57
2026-09-11 04:49:00,CNC-01,L,296.52170402465936,310.1954157533659,2279.5954229421386,28.144586154126806,178.24834918506068,32.534153916643646,12.04714436456083,59.267544037720086,0,2026-09-11 22:52:57
