ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
2026-09-26 01:43:00,CNC-01,L,298.4639286376114,310.5649048950565,2595.4870826974447,15.482359530105926,167.20115186524396,3.6301098424566858,7.585994550452052,50.87042515433365,0,2026-09-26 23:14:47
2026-09-26 14:07:00,CNC-02,M,23.343187683125677,37.31420980874492,1560.2656395970212,44.29052427368396,24.86050399530076,2.317617182258483,13.0959691866167,56.92746711349608,0,2026-09-26 23:14:47
2026-09-26 07:19:00,CNC-03,H,295.8007212634024,0.0,1906.7469054496376,34.557411361733344,118.70233980183755,2.669814778325746,12.241333046803566,57.140491681832366,0,2026-09-26 23:14:47
2026-09-26 18:52:00,CNC-03,H,299.2519049761572,313.4252397069594,2058.167594472144,33.53172698189808,124.57071356936167,2.6665577004239993,13.093409570466479,52.141437091033715,0,2026-09-26 23:14:47
2026-09-26 06:46:00,CNC-02,M,295.17215938979666,309.37103425418957,2011.2088818021666,35.2527942185488,87.41595512932028,2.676913941750753,13.071110813809288,58.72310637410237,0,2026-09-26 23:14:47
2026-09-26 17:58:00,CNC-02,M,298.0832454136117,312.3012653078578,2093.6954965048826,31.422981323114737,120.48766367366228,2.812757758624636,12.151643799729428,50.1948020404218,0,2026-09-26 23:14:47
2026-09-26 01:34:00,CNC-03,H,298.0465845223888,311.56898142771314,2655.328979138422,20.738174669692473,209.3541105999285,36.77872417967343,10.439313634645265,56.522877149945245,0,2026-09-26 23:14:47
2026-09-26 15:11:00,CNC-03,H,297.4726243219319,311.5029751747631,1654.5262317097079,0.0,76.46586330528766,2.324573094918711,13.712405540926468,55.83611992750739,0,2026-09-26 23:14:47
2026-09-26 22:05:00,CNC-02,M,297.9178948418322,312.1910322972289,2447.5669455611533,24.685466899030086,172.07080477945766,3.4196255410329557,11.1697265892458,61.08489052895585,0,2026-09-26 23:14:47
2026-09-26 00:43:00,CNC-03,H,298.8712996104726,311.7803657507946,2532.5957652739976,,154.5877358829262,3.1886459209935363,8.682785815754078,55.01813406881888,0,2026-09-26 23:14:47
2026-09-26 16:30:00,CNC-03,H,298.61598097492725,313.4680757111083,1774.5175043958666,42.49766098442652,192.99060244200504,2.84284928168649,14.008180960128314,56.19075528684014,0,2026-09-26 23:14:47
2026-09-26 11:15:00,CNC-01,L,296.2861959984399,310.2076268667159,1353.2499423641216,49.750020108927934,77.57307649892037,2.0800429070785147,12.721900968041131,56.39087158425897,0,2026-09-26 23:14:47
2026-09-26 04:32:00,CNC-03,H,296.17014414951774,309.9944708763513,2282.3903587191044,27.48742114975078,141.45185674147734,3.077004268696611,11.851482527786205,54.58554402009885,0,2026-09-26 23:14:47
