ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,machine_failure,collected_at
2026-09-12 23:46:00,CNC-03,H,299.276059955465,311.5909578302272,2700.2294024453136,16.590605553267064,106.50435247734526,3.3239602871233602,8.742572171604374,54.430547441995955,0,2026-09-13 22:43:25
2026-09-13 05:22:00,CNC-01,L,295.97290828478833,310.94609585949814,2051.4902535822885,34.79238402828405,228.09256658545465,3.868871154288828,13.164418414916826,56.129042172971275,0,2026-09-13 22:43:25
2026-09-13 04:58:00,CNC-01,L,296.0375062971931,310.49875665516964,2322.8833375996437,30.30857261463018,197.50879204307722,3.631705639162839,13.193388208032802,56.63245108888982,0,2026-09-13 22:43:25
2026-09-13 01:23:00,CNC-01,L,25.086652706055645,38.05935408760047,2469.2664469266233,20.660503832677712,184.51329877303095,3.703162541890298,9.57470189909801,55.59352593903605,0,2026-09-13 22:43:25
2026-09-13 03:14:00,CNC-02,M,297.0056183586887,309.4659219533766,2457.0762153107457,19.826209923438462,71.76384980948025,3.0525736001583534,9.204341210924516,51.804313420401535,0,2026-09-13 22:43:25
2026-09-12 23:10:00,CNC-03,H,299.2932209439234,311.2366177146548,2666.741427598736,16.42818625768597,68.28205401620141,3.2126253124477064,8.27722386246968,47.36109195450994,0,2026-09-13 22:43:25
2026-09-13 18:03:00,CNC-03,H,300.511722108775,315.4878357470131,2071.976340041672,38.21534324595016,117.36713468109949,2.8162118518349724,14.95101504086555,51.528967936689476,0,2026-09-13 22:43:25
2026-09-13 22:23:00,CNC-02,M,299.925197358842,312.1437609645209,2695.9946630768573,16.74809558621496,9.962368698023104,30.82983769380273,8.304559811442406,51.53350749654241,0,2026-09-13 22:43:25
2026-09-13 15:20:27,CNC-03,H,299.36981135632067,314.09304286319247,1674.4419371408446,46.632800223116526,122.64416927985853,2.48160282212416,14.669544132200393,57.612116241836276,0,2026-09-13 22:43:25
2026-09-13 03:09:00,CNC-03,H,302.80139724080743,309.7844392951171,2582.474199968041,21.8719092455711,69.9780134427484,3.2079561848451825,10.359895314851293,47.87847092817128,0,2026-09-13 22:43:25
2026-09-13 06:10:00,CNC-01,L,295.2983642811319,308.9859150290095,2048.6739885691363,32.21382282881737,52.84770790050818,2.6656677404176956,12.407209914635361,58.4119989056179,0,2026-09-13 22:43:25
2026-09-13 02:47:00,CNC-03,H,302.95536646651743,310.43863379197256,2542.5749282288257,25.650410744874627,44.96611950027999,3.157669451501439,12.186517924974222,46.450293116886904,0,2026-09-13 22:43:25
2026-09-13 08:10:00,CNC-03,H,296.11510160156837,310.56435698865164,1707.1645453936424,40.87378152321671,190.74033126052242,2.851147453992459,12.783859120128895,60.465523649531754,0,2026-09-13 22:43:25
2026-09-13 00:33:00,CNC-02,M,298.2763191319964,311.84695066933466,2574.0183404782156,21.988745362724156,150.01971337990457,3.3703610190135143,10.557924524264829,53.52376145854114,0,2026-09-13 22:43:25
2026-09-13 09:38:00,CNC-03,H,296.6782847304551,311.1484143288249,1489.1738163983161,49.818903415410176,82.41522836428585,2.2256181019885855,13.910170792036503,58.142556868241584,0,2026-09-13 22:43:25
2026-09-13 15:57:00,CNC-02,M,298.8566816772841,313.2989078258761,1671.8883307116807,42.97352115596709,35.667660195125904,2.320849327523881,13.62806977874397,50.864921246412976,0,2026-09-13 22:43:25
2026-09-13 16:24:00,CNC-03,H,299.74567054219426,314.89035285743415,1618.2732464067742,47.06696122391634,215.24135380498467,2.8167838148510316,14.336731113127154,51.421579057818775,0,2026-09-13 22:43:25
2026-09-13 08:40:00,CNC-03,H,296.16648732324995,311.39727006677845,1714.9164079713867,45.45917282872794,235.47237541774143,3.1922027196969966,14.778408555487028,58.523350265765096,0,2026-09-13 22:43:25
2026-09-13 19:15:00,CNC-02,M,300.55424673378207,314.507775158607,2320.7236059715897,28.92905945250301,49.25480865715424,2.7660833977772623,12.533440096482794,50.33638769673036,0,2026-09-13 22:43:25
2026-09-13 19:19:00,CNC-03,H,300.63372637826427,315.2764739644538,2343.891355053235,29.524335049394757,215.1777103908328,3.57807059472426,13.142609029488105,50.03532521671057,0,2026-09-13 22:43:25
2026-09-13 05:36:00,CNC-01,L,295.62667407911505,309.2520718980172,2201.2737320386273,30.100010126357972,7.804962716010692,2.881347376543207,12.526578406644887,61.16413143472716,0,2026-09-13 22:43:25
2026-09-13 19:19:00,CNC-01,L,300.499645091807,313.7943222430895,2419.221849202025,23.1504391251117,165.52512372616584,3.3952600050993516,10.507035355991059,50.06968840124915,0,2026-09-13 22:43:25
2026-09-13 14:01:00,CNC-01,L,298.75288200023135,313.4587407574093,1351.955874523026,55.52051839796587,140.28186271168144,2.4097842548819095,14.104938066997933,53.605283512943615,0,2026-09-13 22:43:25
2026-09-13 13:22:01,CNC-02,M,298.01719776302485,311.7637183591997,1373.4901469342412,49.52894935248388,3.1844208017745537,2.0422160269708973,12.737606553143653,55.63309404603075,0,2026-09-13 22:43:25
2026-09-13 12:33:00,CNC-02,M,297.1200496806688,312.018545957548,1434.7567407208878,52.74743149344102,164.8492037859675,2.442561978789311,14.213646435233276,59.41389947889162,0,2026-09-13 22:43:25
2026-09-13 10:23:00,CNC-03,H,296.90705545870094,310.95820346420584,1259.4563689739816,51.81006714314812,152.67207534846887,21.184448655720228,11.960838976974147,60.12375269835499,0,2026-09-13 22:43:25
2026-09-13 10:26:00,CNC-01,L,296.3786128542675,310.26740122873065,1330.57297404127,50.62954254461102,34.422867300159716,2.068624401396984,12.49908328116994,54.649574436118534,0,2026-09-13 22:43:25
2026-09-13 20:47:00,CNC-02,M,,40.34292040469859,2488.7504015890736,22.2341213694204,159.22521777670562,3.338378506404072,10.365801502128566,55.5242115397725,0,2026-09-13 22:43:25
2026-09-13 20:14:00,CNC-02,M,300.5265472091548,315.350424358432,2404.3577297171755,28.84708798783252,120.86607756365265,3.0565740084955535,12.959366177702014,48.29979990573362,0,2026-09-13 22:43:25
2026-09-13 21:04:35,CNC-02,M,26.75249310119699,40.800218095957746,2657.239537600238,22.818160778969975,180.9113818762774,3.633346905250195,11.429065678955196,48.09086646304032,0,2026-09-13 22:43:25
2026-09-13 20:06:00,CNC-01,L,300.87124657030097,315.3101072988296,2476.2377450367667,26.7229270082338,222.80231281479706,4.1537459828405465,12.233852243348082,47.94624608090753,0,2026-09-13 22:43:25
2026-09-13 09:33:00,CNC-01,L,296.1021077147141,310.8707256569793,1532.1544324803729,48.51863820102197,156.63111314645684,2.6582809230702646,13.919638409537086,60.69807465537531,0,2026-09-13 22:43:25
2026-09-13 08:47:00,CNC-02,M,296.0915232382844,310.5398912382298,1752.608576482145,41.68758989406069,66.9796447255568,2.4522181277999553,13.869406111537597,60.0761046011324,0,2026-09-13 22:43:25
2026-09-12 23:39:00,CNC-01,L,299.1489044915416,,2645.6286156588717,16.733118319707458,73.062602651634,3.183263371242696,8.135661366977082,52.36190864996945,0,2026-09-13 22:43:25
2026-09-13 13:38:00,CNC-02,M,297.7968585963151,312.2021197544184,1394.3125317491465,52.601879098740035,30.013045309745454,1.9941629405886947,14.03864056312408,54.768880146766584,0,2026-09-13 22:43:25
2026-09-13 10:00:54,CNC-03,H,296.4566580944979,310.6184323099363,1449.3847117614814,49.47952457237132,118.09940016799334,2.1952862869664433,13.375057257599723,56.816846213572155,0,2026-09-13 22:43:25
2026-09-13 08:09:00,CNC-02,M,295.9329449967358,309.74450032285733,1642.10869911918,44.23999302887814,10.268296113093886,2.1947503406636675,13.749023976244649,61.49052049196126,0,2026-09-13 22:43:25
2026-09-13 16:44:00,CNC-03,H,300.1892380736776,314.09937882642447,1757.904176055726,40.26710105329562,8.479779473977246,2.3911159934734325,13.16679236140145,47.96023262151722,0,2026-09-13 22:43:25
2026-09-13 10:35:00,CNC-01,L,296.3213886661624,310.2660818500891,1321.2526138738315,52.40605792109471,48.77233761029992,1.9851519023278983,12.723556060786757,58.57786775300719,0,2026-09-13 22:43:25
